longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,address
-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,NEAR OCEAN,146800.0,"3518, Easy Avenue, Vista del Mar, Long Beach, Los Angeles County, California, 90810, United States"
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,<1H OCEAN,162300.0,"1858, East South Street, North Long Beach, Long Beach, Los Angeles County, California, 90805, United States"
-120.95,37.6,35.0,1493.0,278.0,729.0,268.0,2.9821,INLAND,97400.0,"2505, Caswell Avenue, Ceres, Stanislaus County, California, 95307, United States"
-118.27,34.17,52.0,2010.0,,908.0,326.0,6.9135,<1H OCEAN,374000.0,"1481, Ardmore Avenue, Glendale, Los Angeles County, California, 91202, United States"
-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,4.9833,<1H OCEAN,213000.0,"10598, Glory Avenue, Tujunga, Los Angeles, Los Angeles County, California, 91042, United States"
-121.92,37.72,4.0,7477.0,1576.0,2937.0,1506.0,5.1437,<1H OCEAN,299400.0,"Iron Horse Trail, Dougherty, Dublin, Alameda County, California, 94582, United States"
-119.19,36.34,33.0,2199.0,403.0,1245.0,394.0,2.73,INLAND,96900.0,"Avenue 304, Tulare County, California, 93223, United States"
-117.83,33.66,16.0,1574.0,385.0,515.0,363.0,5.3423,<1H OCEAN,291700.0,"Rancho Irvine Golf Course, Parkway Drive, Park West Apartment Homes, Rancho San Joaquin, Irvine, Orange County, California, 92612, United States"
-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,INLAND,63800.0,"3490, Guernsey Avenue, San Joaquin County, California, 95205, United States"
-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,<1H OCEAN,133400.0,"3710, 3rd Avenue, Jefferson Park, Los Angeles, Los Angeles County, California, 90018, United States"
-121.83,38.0,25.0,1710.0,288.0,799.0,259.0,4.8359,INLAND,145300.0,"Buchanan Road, Antioch, Contra Costa County, California, 94509, United States"
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,<1H OCEAN,185500.0,"22504, La Rochelle Drive, Saugus, Santa Clarita, Los Angeles County, California, 91350, United States"
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,<1H OCEAN,348600.0,"620 The Village, 620, The Village, Redondo Beach, Los Angeles County, California, 90277, United States"
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,<1H OCEAN,147900.0,"943, West 8th Street, Lincoln Manor Association, Santa Rosa, Sonoma County, California, 95401, United States"
-121.3,38.13,23.0,2864.0,504.0,1298.0,499.0,3.2303,INLAND,131800.0,"2122, West Lodi Avenue, Lodi, San Joaquin County, California, 95242, United States"
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,<1H OCEAN,358000.0,"314, Penn Street, El Segundo, Los Angeles County, California, 90245, United States"
-120.43,35.17,16.0,947.0,163.0,477.0,137.0,3.851,<1H OCEAN,315000.0,"Phoenix Canyon Road, San Luis Obispo County, California, United States"
-118.24,33.99,44.0,448.0,116.0,504.0,96.0,1.875,<1H OCEAN,98600.0,"5764, Bandera Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,<1H OCEAN,242700.0,"Primrose Avenue, Alhambra, Los Angeles County, California, 91803, United States"
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,NEAR BAY,376600.0,"3201, East Bayshore Road, Palo Verde, Palo Alto, Santa Clara County, California, 94303, United States"
-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221,NEAR OCEAN,394900.0,"Rancho Santa Ynez, Santa Barbara County, California, 93463, United States"
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,<1H OCEAN,166100.0,"9564, Walnut Street, Bellflower, Los Angeles County, California, 90706, United States"
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,INLAND,50500.0,"Airport Drive, Chowchilla, Madera County, California, United States"
-122.64,38.24,40.0,1974.0,410.0,1039.0,398.0,3.7917,<1H OCEAN,151600.0,"Lynch Creek Trail, East Petaluma, Petaluma, Sonoma County, California, 94952, United States"
-122.02,36.98,35.0,1053.0,263.0,552.0,237.0,2.7125,NEAR OCEAN,217500.0,"Firestone, 510, Water Street, Water Street Commercial Corridor, Downtown, Santa Cruz, Santa Cruz County, California, 95060, United States"
-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,INLAND,135000.0,"2798, Chamise Court, Fairfield, Solano County, California, 94533, United States"
-117.35,33.19,28.0,2823.0,476.0,1189.0,433.0,5.1733,NEAR OCEAN,198100.0,"1478, Ridgeway Street, Oceanside, San Diego County, California, 92054, United States"
-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,NEAR OCEAN,409300.0,"1011, Whitehall Lane, Redwood City, San Mateo County, California, 94061, United States"
-118.23,33.94,39.0,1141.0,258.0,1313.0,234.0,2.0187,<1H OCEAN,90100.0,"10567, Weigand Avenue, Watts, Los Angeles, Los Angeles County, California, 90002, United States"
-117.24,34.11,23.0,1920.0,454.0,1161.0,358.0,2.2109,INLAND,73200.0,"25869, East 6th Street, San Bernardino, San Bernardino County, California, 92410, United States"
-121.98,36.98,29.0,2681.0,632.0,1652.0,620.0,3.075,NEAR OCEAN,215800.0,"2220, Pelican Crescent, Live Oak, Santa Cruz County, California, 95062, United States"
-121.5,38.54,44.0,1167.0,201.0,452.0,209.0,3.7344,INLAND,179800.0,"15th Avenue, Land Park, Sacramento, Sacramento County, California, 95822, United States"
-122.91,38.43,19.0,1968.0,350.0,852.0,308.0,4.6705,<1H OCEAN,269800.0,"11028, Peaks Pike Road, Sebastopol, Sonoma County, California, 95444, United States"
-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,INLAND,308700.0,"Santa Clara County, California, United States"
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,INLAND,88900.0,"1896, Keats Avenue, Clovis, Fresno County, California, 93611, United States"
-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,3.6389,<1H OCEAN,186600.0,"19730, 5th Place, Del Dios, San Diego County, California, 92029, United States"
-118.45,34.0,43.0,1606.0,408.0,862.0,354.0,3.962,<1H OCEAN,345800.0,"2149, Glencoe Avenue, Mar Vista, Los Angeles, Los Angeles County, California, 90291, United States"
-121.61,37.06,21.0,5322.0,908.0,3011.0,895.0,5.5936,<1H OCEAN,386800.0,"Santa Teresa Boulevard, Santa Clara County, California, 95046, United States"
-118.39,34.08,28.0,833.0,230.0,349.0,210.0,3.067,<1H OCEAN,375000.0,"Hotel Beverly Terrace, Civic Center Drive, Beverly Hills, Los Angeles County, California, 90069, United States"
-118.1,33.81,36.0,1962.0,325.0,786.0,315.0,5.62,<1H OCEAN,239600.0,"2978, Petaluma Avenue, Long Beach, Los Angeles County, California, 90815, United States"
-121.86,37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,<1H OCEAN,246500.0,"796, Amanda Drive, Branham, San Jose, Santa Clara County, California, 95136, United States"
-121.7,39.07,26.0,2668.0,510.0,1437.0,505.0,3.3125,INLAND,100000.0,"Oswald Road, Sutter County, California, 95991, United States"
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,<1H OCEAN,190900.0,"South Placentia Avenue, Old Town Placentia, Placentia, Orange County, California, 92806, United States"
-122.27,37.84,52.0,1503.0,298.0,690.0,275.0,2.6033,NEAR BAY,162900.0,"Martin Luther King Junior Way, Idora Park, North Oakland, Oakland, Alameda County, California, 94609, United States"
-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,<1H OCEAN,129200.0,"MacArthur Boulevard, Santa Ana, Orange County, California, 92707, United States"
-118.29,34.09,34.0,2716.0,1114.0,2991.0,1021.0,1.7514,<1H OCEAN,187500.0,"Willow Brook Avenue, Virgil Village, Los Angeles, Los Angeles County, California, 90029, United States"
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,<1H OCEAN,500001.0,"4573, Ambrose Avenue, Los Feliz, Los Angeles, Los Angeles County, California, 90027, United States"
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,<1H OCEAN,358100.0,"537, North Windsor Boulevard, Windsor Square, Koreatown, Los Angeles, Los Angeles County, California, 90004, United States"
-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,<1H OCEAN,202300.0,"Mark Keppel High School, South Almansor Street, Ramona Park, Alhambra, Los Angeles County, California, 91801, United States"
-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,<1H OCEAN,167800.0,"The Semi-Tropic, 1412, Glendale Boulevard, Echo Park, Los Angeles, Los Angeles County, California, 90026, United States"
-118.01,34.13,36.0,1332.0,217.0,648.0,203.0,4.7159,INLAND,365900.0,"1168, El Norte Avenue, Arcadia, Los Angeles County, California, 91006, United States"
-118.08,34.13,28.0,4465.0,985.0,2273.0,949.0,3.5671,INLAND,228500.0,"3491, Huntington Drive, Chapman Woods, Los Angeles County, California, 91107, United States"
-123.84,40.28,28.0,2809.0,605.0,1093.0,438.0,2.0962,<1H OCEAN,74000.0,"Frost Lane, Humboldt County, California, 95554, United States"
-121.93,36.63,28.0,3983.0,852.0,1582.0,778.0,3.5147,NEAR OCEAN,313900.0,"Sea Breeze Inn & Cottages, Monarch Lane, Pacific Grove Acres, Pacific Grove, Monterey County, California, 93950, United States"
-118.32,33.99,48.0,1260.0,284.0,791.0,280.0,2.1875,<1H OCEAN,115200.0,"5750, 3rd Avenue, Chesterfield Square, Hyde Park, Los Angeles, Los Angeles County, California, 90043, United States"
-117.86,34.08,31.0,2524.0,349.0,1003.0,343.0,7.5196,<1H OCEAN,380900.0,"Antonovich Trail, Covina, Los Angeles County, California, 91724, United States"
-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,<1H OCEAN,304800.0,"7898, Rosewood Avenue, Fairfax, Los Angeles, Los Angeles County, California, 90036, United States"
-117.53,33.94,21.0,5675.0,935.0,2834.0,865.0,4.2263,INLAND,203200.0,"407, Clayton Street, Norco, Riverside County, California, 92860, United States"
-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,INLAND,72900.0,"Sanger, Fresno County, California, United States"
-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,4.4637,INLAND,192800.0,"7917, Valle Vista Drive, Rancho Cucamonga, San Bernardino County, California, 91730, United States"
-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,<1H OCEAN,208800.0,"13911, Iowa Street, Westminster, Orange County, California, 92683, United States"
-117.27,33.22,5.0,2283.0,337.0,999.0,325.0,5.0249,<1H OCEAN,196700.0,"1465, Darwin Drive, Oceanside, San Diego County, California, 92056, United States"
-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,<1H OCEAN,500001.0,"West 3rd Street, Fairfax, Los Angeles, Los Angeles County, California, 90036, United States"
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,INLAND,59300.0,"East Scotts Avenue, Mormon, Stockton, San Joaquin County, California, 95202, United States"
-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,<1H OCEAN,242100.0,"19414, Olive Avenue, El Verano, Sonoma County, California, 95476, United States"
-123.71,39.88,42.0,1518.0,383.0,656.0,303.0,1.4952,NEAR OCEAN,69800.0,"Redwood Highway, Leggett, Mendocino County, California, 95585, United States"
-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5.3903,<1H OCEAN,286600.0,"12575, Red Hill Avenue, Lemon Heights, North Tustin, Orange County, California, 92780, United States"
-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,INLAND,374200.0,"Lone Tree Road, San Benito County, California, United States"
-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,<1H OCEAN,268200.0,"2503, Lost Oaks Drive, San Jose, Santa Clara County, California, 95124, United States"
-121.92,37.32,28.0,2089.0,641.0,1666.0,587.0,2.3633,<1H OCEAN,198400.0,"492, Mayellen Avenue, Buena Vista, San Jose, Santa Clara County, California, 95126, United States"
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,<1H OCEAN,187200.0,"2768, Victoria Circle, Alpine, San Diego County, California, 91901, United States"
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,NEAR BAY,245700.0,"5779, Moores Avenue, Mowry Landing, Newark, Alameda County, California, 94560, United States"
-118.07,33.89,29.0,1138.0,217.0,964.0,222.0,4.537,<1H OCEAN,185300.0,"12320, Cheshire Street, Norwalk, Los Angeles County, California, 90650, United States"
-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141,<1H OCEAN,342000.0,"493, North Fuller Avenue, Fairfax, Los Angeles, Los Angeles County, California, 90036, United States"
-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,<1H OCEAN,227100.0,"18678, Keswick Street, Reseda, Los Angeles, Los Angeles County, California, 91335, United States"
-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,<1H OCEAN,260700.0,"378, California Avenue, San Martin, Santa Clara County, California, 95046, United States"
-117.12,33.61,2.0,2569.0,431.0,1232.0,388.0,4.3651,<1H OCEAN,145600.0,"Wheatgrass Drive, Iris, Mahogany Hills, Murrieta, Riverside County, California, 92596, United States"
-117.7,33.57,9.0,1204.0,355.0,469.0,293.0,3.6196,<1H OCEAN,119900.0,"Moulton Parkway, Laguna Hills, Orange County, California, 92656, United States"
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,<1H OCEAN,55000.0,"Goodwill, Edmondson Alley, Old Pasadena, Pasadena, Los Angeles County, California, 91105, United States"
-121.17,37.82,35.0,2506.0,406.0,1316.0,398.0,3.8472,INLAND,197600.0,"11223, East Southland Road, Manteca, San Joaquin County, California, 95336, United States"
-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,NEAR BAY,238700.0,"Saint Johns Lutheran School, 3521, Linda Vista Avenue, Union, Napa, Napa County, California, 94558, United States"
-117.93,33.84,26.0,2811.0,612.0,1374.0,566.0,3.475,<1H OCEAN,282500.0,"731, North West Street, West Anaheim, Anaheim, Orange County, California, 92801, United States"
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,<1H OCEAN,136300.0,"Evergreen Cemetery, 204, East 1st Street, Boyle Heights, Los Angeles, Los Angeles County, California, 90063, United States"
-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,<1H OCEAN,500001.0,"21st Court, Santa Monica, Los Angeles County, California, 90402, United States"
-118.29,33.98,46.0,1118.0,300.0,786.0,254.0,1.4042,<1H OCEAN,110000.0,"932, West 65th Street, Vermont-Slauson, Los Angeles, Los Angeles County, California, 90044, United States"
-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,INLAND,118300.0,"377, West Lindo Avenue, Chico, Butte County, California, 95926, United States"
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,NEAR OCEAN,488500.0,"717, Calle Miramar, Hollywood Riviera, Redondo Beach, Los Angeles County, California, 90277, United States"
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,INLAND,280800.0,"CVS Pharmacy, South 5th Avenue, Monrovia, Los Angeles County, California, 91006, United States"
-121.26,38.12,27.0,1818.0,459.0,1182.0,428.0,1.8575,INLAND,73800.0,"1193, Cherokee Lane, Lodi, San Joaquin County, California, 95240, United States"
-118.48,34.23,29.0,3354.0,707.0,1752.0,650.0,4.5484,<1H OCEAN,239900.0,"15958, Acre Street, North Hills West Neighborhood Council District, Los Angeles, Los Angeles County, California, 91343, United States"
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,NEAR OCEAN,131000.0,"2485, Elm Avenue, Palm City, San Diego, San Diego County, California, 92154, United States"
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,<1H OCEAN,142600.0,"17938, East Newburgh Street, Azusa, Los Angeles County, California, 91702, United States"
-118.49,34.31,25.0,1024.0,145.0,357.0,147.0,7.0598,<1H OCEAN,356300.0,"Sepulveda Boulevard, Granada Hills North Neighborhood Council District, Los Angeles, Los Angeles County, California, 91312, United States"
-117.8,33.52,50.0,1152.0,341.0,519.0,225.0,3.053,<1H OCEAN,500001.0,"Laguna Beach, Orange County, California, United States"
-118.96,34.3,16.0,3103.0,482.0,1567.0,467.0,6.907,<1H OCEAN,500001.0,"Ventura County, California, 93066, United States"
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,NEAR BAY,140600.0,"MacArthur Freeway, Millsmont, Oakland, Alameda County, California, 94615, United States"
-118.43,33.82,34.0,2112.0,614.0,946.0,574.0,4.6048,NEAR OCEAN,500001.0,"Redondo Beach, Los Angeles County, California, 90278, United States"
-117.86,33.78,25.0,2635.0,660.0,1710.0,634.0,3.125,<1H OCEAN,215000.0,"535, South Parker Street, Orange, Orange County, California, 92868, United States"
-121.81,38.0,37.0,2724.0,579.0,1400.0,540.0,2.905,INLAND,97300.0,"2309, D Street, Antioch, Contra Costa County, California, 94509, United States"
-118.4,34.02,19.0,7297.0,2331.0,3870.0,2144.0,3.116,<1H OCEAN,300000.0,"Sony Pictures Studios, Madison Avenue, Downtown Culver City, Culver City, Los Angeles County, California, 90232, United States"
-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,NEAR BAY,225000.0,"2200, Cesar Chavez Street, Potrero Terrace, San Francisco, California, 94124, United States"
-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,INLAND,87600.0,"1149, East Mayberry Avenue, Hemet, Riverside County, California, 92543, United States"
-118.08,33.85,19.0,4261.0,678.0,2621.0,661.0,6.2427,<1H OCEAN,288700.0,"11856, Bertha Street, Cerritos, Los Angeles County, California, 90703, United States"
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,<1H OCEAN,255700.0,"10374, Mountain Glen Terrace, San Diego, San Diego County, California, 92131, United States"
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,<1H OCEAN,295900.0,"22882, Andara Road, Laguna Niguel, Orange County, California, 92677, United States"
-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,2.9554,INLAND,115000.0,"1169, South Riverside Avenue, Rialto, San Bernardino County, California, 92376, United States"
-120.41,34.96,21.0,1774.0,263.0,724.0,237.0,4.65,<1H OCEAN,152500.0,"1522, East Alvin Avenue, Santa Maria, Santa Barbara County, California, 93454, United States"
-118.31,33.88,32.0,2421.0,671.0,1491.0,587.0,3.5644,<1H OCEAN,242300.0,"The Pan, 16601, West 166th Street, Gardena, Los Angeles County, California, 90247, United States"
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,<1H OCEAN,216000.0,"17766, Oxnard Street, Tarzana, Los Angeles, Los Angeles County, California, 91356, United States"
-117.75,34.08,33.0,1067.0,194.0,600.0,201.0,4.0368,INLAND,139100.0,"1940, Cadillac Drive, Pomona, Los Angeles County, California, 91767, United States"
-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,INLAND,116300.0,"2736, East Palmdale Boulevard, Palmdale, Los Angeles County, California, 93550, United States"
-120.48,37.34,8.0,6146.0,1017.0,2821.0,987.0,4.67,INLAND,127600.0,"709, Lehigh Drive, Merced, Merced County, California, 95348, United States"
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,NEAR OCEAN,386400.0,"Alfadel Lane, Santa Cruz County, California, 95065, United States"
-118.39,34.03,19.0,1450.0,509.0,746.0,437.0,3.1415,<1H OCEAN,55000.0,"National Boulevard, Reynier Village, Los Angeles, Los Angeles County, California, 90034, United States"
